replicate	genotype	treatment	flat	pot	colony
Bac026	dde2	avrRpm1	flatavrRpm1c1	potavrRpm1c02	3.929039084
Bac026	dde2	avrRpm1	flatavrRpm1c1	potavrRpm1c04	4.312255836
Bac026	dde2	avrRpm1	flatavrRpm1c1	potavrRpm1c04	4.08030676
Bac026	dde2	avrRpm1	flatavrRpm1c1	potavrRpm1c06	4.548827842
Bac026	dde2	avrRpm1	flatavrRpm1c1	potavrRpm1c06	4.628009089
Bac026	dde2	avrRpm1	flatavrRpm1c1	potavrRpm1c08	4.628009089
Bac026	dde2	avrRpm1	flatavrRpm1c1	potavrRpm1c08	4.192280519
Bac026	ein2	avrRpm1	flatavrRpm1c1	potavrRpm1c02	4.355007816
Bac026	ein2	avrRpm1	flatavrRpm1c1	potavrRpm1c02	5.053977821
Bac026	ein2	avrRpm1	flatavrRpm1c1	potavrRpm1c04	4.548827842
Bac026	ein2	avrRpm1	flatavrRpm1c1	potavrRpm1c04	3.96380119
Bac026	ein2	avrRpm1	flatavrRpm1c1	potavrRpm1c06	5.51261567
Bac026	ein2	avrRpm1	flatavrRpm1c1	potavrRpm1c06	5.053977821
Bac026	ein2	avrRpm1	flatavrRpm1c1	potavrRpm1c08	5.355007816
Bac026	ein2	avrRpm1	flatavrRpm1c1	potavrRpm1c08	4.891250523
Bac026	pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c01	4.247797847
Bac026	pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c01	4.548827842
Bac026	pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c03	4.849857838
Bac026	pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c03	3.849857838
Bac026	pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c05	4.08030676
Bac026	pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c05	4.688706929
Bac026	pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c07	4.105130343
Bac026	pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c07	3.96380119
Bac026	sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c01	4.440922445
Bac026	sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c01	4.719089558
Bac026	sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c03	3.804100348
Bac026	sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c03	4.355007816
Bac026	sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c05	4.682366751
Bac026	sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c05	4.493310515
Bac026	sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c07	5.355007816
Bac026	sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c07	4.613285832
Bac026	dde2/ein2	avrRpm1	flatavrRpm1c1	potavrRpm1c01	4.341219532
Bac026	dde2/ein2	avrRpm1	flatavrRpm1c1	potavrRpm1c01	4.548827842
Bac026	dde2/ein2	avrRpm1	flatavrRpm1c1	potavrRpm1c03	5.128611439
Bac026	dde2/ein2	avrRpm1	flatavrRpm1c1	potavrRpm1c03	4.849857838
Bac026	dde2/ein2	avrRpm1	flatavrRpm1c1	potavrRpm1c05	4.521955696
Bac026	dde2/ein2	avrRpm1	flatavrRpm1c1	potavrRpm1c05	5.105130343
Bac026	dde2/ein2	avrRpm1	flatavrRpm1c1	potavrRpm1c07	5.025949097
Bac026	dde2/ein2	avrRpm1	flatavrRpm1c1	potavrRpm1c07	4.891250523
Bac026	dde2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c02	4.891250523
Bac026	dde2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c02	5.150887834
Bac026	dde2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c04	5.105130343
Bac026	dde2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c04	5.105130343
Bac026	dde2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c06	4.849857838
Bac026	dde2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c06	5.025949097
Bac026	dde2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c08	5.192280519
Bac026	dde2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c08	4.429641435
Bac026	dde2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c01	5.462641695
Bac026	dde2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c01	4.891250523
Bac026	dde2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c03	3.891250523
Bac026	dde2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c03	4.849857838
Bac026	dde2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c05	4.891250523
Bac026	dde2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c05	5.053977821
Bac026	dde2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c07	4.929039084
Bac026	dde2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c07	4.493310515
Bac026	ein2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c01	4.574133708
Bac026	ein2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c01	4.326979093
Bac026	ein2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c03	4.804100348
Bac026	ein2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c03	4.531099076
Bac026	ein2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c05	3.849857838
Bac026	ein2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c05	4.247797847
Bac026	ein2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c07	4.429641435
Bac026	ein2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c07	4.822985692
Bac026	ein2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c02	4.891250523
Bac026	ein2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c02	5.281221602
Bac026	ein2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c04	5.264831186
Bac026	ein2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c04	4.025949097
Bac026	ein2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c06	4.891250523
Bac026	ein2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c06	4.929039084
Bac026	ein2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c08	4.752947825
Bac026	ein2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c08	5.172077133
Bac026	pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c02	5.172077133
Bac026	pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c02	4.929039084
Bac026	pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c04	5.247797847
Bac026	pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c04	4.995985874
Bac026	pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c06	4.96380119
Bac026	pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c06	4.804100348
Bac026	pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c08	5.355007816
Bac026	pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c08	5.211585674
Bac026	dde2/ein2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c02	4.804100348
Bac026	dde2/ein2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c02	4.995985874
Bac026	dde2/ein2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c04	5.326979093
Bac026	dde2/ein2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c04	5.341219532
Bac026	dde2/ein2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c06	4.891250523
Bac026	dde2/ein2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c06	5.053977821
Bac026	dde2/ein2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c08	5.053977821
Bac026	dde2/ein2/pad4	avrRpm1	flatavrRpm1c1	potavrRpm1c08	4.995985874
Bac026	dde2/ein2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c02	4.694955878
Bac026	dde2/ein2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c02	5.150887834
Bac026	dde2/ein2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c04	5.172077133
Bac026	dde2/ein2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c04	4.849857838
Bac026	dde2/ein2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c06	5.053977821
Bac026	dde2/ein2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c06	5.025949097
Bac026	dde2/ein2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c08	5.150887834
Bac026	dde2/ein2/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c08	5.381336755
Bac026	dde2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c01	5.128611439
Bac026	dde2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c01	4.628009089
Bac026	dde2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c03	5.281221602
Bac026	dde2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c03	4.96380119
Bac026	dde2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c05	5.025949097
Bac026	dde2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c05	5.025949097
Bac026	dde2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c07	4.96380119
Bac026	dde2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c07	4.752947825
Bac026	ein2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c01	5.08030676
Bac026	ein2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c01	4.929039084
Bac026	ein2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c03	5.192280519
Bac026	ein2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c03	4.694955878
Bac026	ein2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c05	4.694955878
Bac026	ein2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c05	5.192280519
Bac026	ein2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c07	5.297015869
Bac026	ein2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c07	5.053977821
Bac026	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c01	5.172077133
Bac026	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c01	5.312255836
Bac026	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c03	4.995985874
Bac026	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c03	4.995985874
Bac026	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c05	4.628009089
Bac026	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c05	5.694955878
Bac026	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c07	5.326979093
Bac026	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1c1	potavrRpm1c07	4.694955878
Bac026	rpm1/rps2	avrRpm1	flatavrRpm1c1	potavrRpm1c02	6.849857838
Bac026	rpm1/rps2	avrRpm1	flatavrRpm1c1	potavrRpm1c02	5.451917829
Bac026	rpm1/rps2	avrRpm1	flatavrRpm1c1	potavrRpm1c04	6.326979093
Bac026	rpm1/rps2	avrRpm1	flatavrRpm1c1	potavrRpm1c04	6.548827842
Bac026	rpm1/rps2	avrRpm1	flatavrRpm1c1	potavrRpm1c06	6.628009089
Bac026	rpm1/rps2	avrRpm1	flatavrRpm1c1	potavrRpm1c06	6.694955878
Bac026	rpm1/rps2	avrRpm1	flatavrRpm1c1	potavrRpm1c08	6.51261567
Bac026	rpm1/rps2	avrRpm1	flatavrRpm1c1	potavrRpm1c08	6.247797847
Bac026	npr1	avrRpm1	flatavrRpm1c1	potavrRpm1c02	4.694955878
Bac026	npr1	avrRpm1	flatavrRpm1c1	potavrRpm1c02	5.192280519
Bac026	npr1	avrRpm1	flatavrRpm1c1	potavrRpm1c04	4.752947825
Bac026	npr1	avrRpm1	flatavrRpm1c1	potavrRpm1c04	5.406160339
Bac026	npr1	avrRpm1	flatavrRpm1c1	potavrRpm1c06	4.983396747
Bac026	npr1	avrRpm1	flatavrRpm1c1	potavrRpm1c06	5.025949097
Bac026	npr1	avrRpm1	flatavrRpm1c1	potavrRpm1c08	4.752947825
Bac026	npr1	avrRpm1	flatavrRpm1c1	potavrRpm1c08	4.804100348
Bac042	_Col	avrRpm1	flatBac0421	potBac04201	3.605732694
Bac042	_Col	avrRpm1	flatBac0421	potBac04201	3.381336755
Bac042	_Col	avrRpm1	flatBac0421	potBac04201	4.192280519
Bac042	_Col	avrRpm1	flatBac0421	potBac04202	3.891250523
Bac042	_Col	avrRpm1	flatBac0421	potBac04202	3.574133708
Bac042	_Col	avrRpm1	flatBac0421	potBac04202	3.451917829
Bac042	_Col	avrRpm1	flatBac0421	potBac04203	3.694955878
Bac042	_Col	avrRpm1	flatBac0421	potBac04203	3.613285832
Bac042	_Col	avrRpm1	flatBac0421	potBac04204	3.429641435
Bac042	_Col	avrRpm1	flatBac0421	potBac04204	3.312255836
Bac042	_Col	avrRpm1	flatBac0421	potBac04204	3.804100348
Bac042	_Col	avrRpm1	flatBac0421	potBac04205	4.105130343
Bac042	_Col	avrRpm1	flatBac0421	potBac04205	4.341219532
Bac042	_Col	avrRpm1	flatBac0421	potBac04206	4.128611439
Bac042	_Col	avrRpm1	flatBac0421	potBac04206	3.341219532
Bac042	_Col	avrRpm1	flatBac0421	potBac04206	3.393925883
Bac042	rpm1/rps2	avrRpm1	flatBac0421	potBac04201	7.23006908
Bac042	rpm1/rps2	avrRpm1	flatBac0421	potBac04201	7.053977821
Bac042	rpm1/rps2	avrRpm1	flatBac0421	potBac04201	6.995985874
Bac042	rpm1/rps2	avrRpm1	flatBac0421	potBac04202	6.493310515
Bac042	rpm1/rps2	avrRpm1	flatBac0421	potBac04202	7.025949097
Bac042	rpm1/rps2	avrRpm1	flatBac0421	potBac04202	6.381336755
Bac042	rpm1/rps2	avrRpm1	flatBac0421	potBac04203	6.891250523
Bac042	rpm1/rps2	avrRpm1	flatBac0421	potBac04203	7.025949097
Bac042	rpm1/rps2	avrRpm1	flatBac0421	potBac04204	6.247797847
Bac042	rpm1/rps2	avrRpm1	flatBac0421	potBac04204	6.582251598
Bac042	rpm1/rps2	avrRpm1	flatBac0421	potBac04204	5.96380119
Bac042	rpm1/rps2	avrRpm1	flatBac0421	potBac04205	6.96380119
Bac042	rpm1/rps2	avrRpm1	flatBac0421	potBac04205	6.995985874
Bac042	rpm1/rps2	avrRpm1	flatBac0421	potBac04206	6.23006908
Bac042	rpm1/rps2	avrRpm1	flatBac0421	potBac04206	6.451917829
Bac042	rpm1/rps2	avrRpm1	flatBac0421	potBac04206	6.341219532
Bac042	dde2/ein2/pad4/sid2	avrRpm1	flatBac0421	potBac04201	5.264831186
Bac042	dde2/ein2/pad4/sid2	avrRpm1	flatBac0421	potBac04201	5.247797847
Bac042	dde2/ein2/pad4/sid2	avrRpm1	flatBac0421	potBac04201	5.025949097
Bac042	dde2/ein2/pad4/sid2	avrRpm1	flatBac0421	potBac04202	5.211585674
Bac042	dde2/ein2/pad4/sid2	avrRpm1	flatBac0421	potBac04202	5.264831186
Bac042	dde2/ein2/pad4/sid2	avrRpm1	flatBac0421	potBac04202	5.297015869
Bac042	dde2/ein2/pad4/sid2	avrRpm1	flatBac0421	potBac04203	5.473107129
Bac042	dde2/ein2/pad4/sid2	avrRpm1	flatBac0421	potBac04203	5.128611439
Bac042	dde2/ein2/pad4/sid2	avrRpm1	flatBac0421	potBac04204	5.406160339
Bac042	dde2/ein2/pad4/sid2	avrRpm1	flatBac0421	potBac04204	4.628009089
Bac042	dde2/ein2/pad4/sid2	avrRpm1	flatBac0421	potBac04204	4.891250523
Bac042	dde2/ein2/pad4/sid2	avrRpm1	flatBac0421	potBac04205	4.995985874
Bac042	dde2/ein2/pad4/sid2	avrRpm1	flatBac0421	potBac04205	5.326979093
Bac042	dde2/ein2/pad4/sid2	avrRpm1	flatBac0421	potBac04206	5.08030676
Bac042	dde2/ein2/pad4/sid2	avrRpm1	flatBac0421	potBac04206	4.929039084
Bac042	dde2/ein2/pad4/sid2	avrRpm1	flatBac0421	potBac04206	4.995985874
Bac043	_Col	avrRpm1	flatBac0431	potBac04301	4.08030676
Bac043	_Col	avrRpm1	flatBac0431	potBac04301	3.849857838
Bac043	_Col	avrRpm1	flatBac0431	potBac04301	4.053977821
Bac043	_Col	avrRpm1	flatBac0431	potBac04302	4.440922445
Bac043	_Col	avrRpm1	flatBac0431	potBac04302	3.531099076
Bac043	_Col	avrRpm1	flatBac0431	potBac04302	3.582251598
Bac043	_Col	avrRpm1	flatBac0431	potBac04303	3.105130343
Bac043	_Col	avrRpm1	flatBac0431	potBac04303	4.418059562
Bac043	_Col	avrRpm1	flatBac0431	potBac04304	3.694955878
Bac043	_Col	avrRpm1	flatBac0431	potBac04304	4.105130343
Bac043	_Col	avrRpm1	flatBac0431	potBac04304	4.483326294
Bac043	_Col	avrRpm1	flatBac0431	potBac04305	3.548827842
Bac043	_Col	avrRpm1	flatBac0431	potBac04305	3.891250523
Bac043	_Col	avrRpm1	flatBac0431	potBac04305	4.312255836
Bac043	_Col	avrRpm1	flatBac0431	potBac04306	4.281221602
Bac043	_Col	avrRpm1	flatBac0431	potBac04306	4.105130343
Bac043	rpm1/rps2	avrRpm1	flatBac0431	potBac04301	6.355007816
Bac043	rpm1/rps2	avrRpm1	flatBac0431	potBac04301	6.211585674
Bac043	rpm1/rps2	avrRpm1	flatBac0431	potBac04301	6.23006908
Bac043	rpm1/rps2	avrRpm1	flatBac0431	potBac04302	6.08030676
Bac043	rpm1/rps2	avrRpm1	flatBac0431	potBac04302	6.804100348
Bac043	rpm1/rps2	avrRpm1	flatBac0431	potBac04302	5.929039084
Bac043	rpm1/rps2	avrRpm1	flatBac0431	potBac04303	6.752947825
Bac043	rpm1/rps2	avrRpm1	flatBac0431	potBac04303	5.929039084
Bac043	rpm1/rps2	avrRpm1	flatBac0431	potBac04304	6.105130343
Bac043	rpm1/rps2	avrRpm1	flatBac0431	potBac04304	6.053977821
Bac043	rpm1/rps2	avrRpm1	flatBac0431	potBac04304	6.08030676
Bac043	rpm1/rps2	avrRpm1	flatBac0431	potBac04305	6.662771195
Bac043	rpm1/rps2	avrRpm1	flatBac0431	potBac04305	5.849857838
Bac043	rpm1/rps2	avrRpm1	flatBac0431	potBac04305	6.150887834
Bac043	rpm1/rps2	avrRpm1	flatBac0431	potBac04306	6.628009089
Bac043	rpm1/rps2	avrRpm1	flatBac0431	potBac04306	6.694955878
Bac043	dde2/ein2/pad4/sid2	avrRpm1	flatBac0431	potBac04301	5.192280519
Bac043	dde2/ein2/pad4/sid2	avrRpm1	flatBac0431	potBac04301	4.891250523
Bac043	dde2/ein2/pad4/sid2	avrRpm1	flatBac0431	potBac04301	5.053977821
Bac043	dde2/ein2/pad4/sid2	avrRpm1	flatBac0431	potBac04302	5.393925883
Bac043	dde2/ein2/pad4/sid2	avrRpm1	flatBac0431	potBac04302	5.172077133
Bac043	dde2/ein2/pad4/sid2	avrRpm1	flatBac0431	potBac04302	5.326979093
Bac043	dde2/ein2/pad4/sid2	avrRpm1	flatBac0431	potBac04303	4.694955878
Bac043	dde2/ein2/pad4/sid2	avrRpm1	flatBac0431	potBac04303	5.341219532
Bac043	dde2/ein2/pad4/sid2	avrRpm1	flatBac0431	potBac04304	5.264831186
Bac043	dde2/ein2/pad4/sid2	avrRpm1	flatBac0431	potBac04304	4.23006908
Bac043	dde2/ein2/pad4/sid2	avrRpm1	flatBac0431	potBac04304	4.23006908
Bac043	dde2/ein2/pad4/sid2	avrRpm1	flatBac0431	potBac04305	4.929039084
Bac043	dde2/ein2/pad4/sid2	avrRpm1	flatBac0431	potBac04305	4.694955878
Bac043	dde2/ein2/pad4/sid2	avrRpm1	flatBac0431	potBac04305	4.752947825
